customer_id,age,gender,marital_status,city_tier,occupation,life_stage,annual_income,relationship_tenure_months,segment,fd_balance,fd_count,fd_avg_tenor_months,rd_balance,sb_balance,aqb,balance_gt_10l_flag,num_products,num_accounts,has_demat,demat_balance,has_loan,loan_outstanding,debit_txn_count_12m,credit_txn_count_12m,debit_txn_value_12m,credit_txn_value_12m,avg_monthly_txn_count,digital_txn_ratio,cibil_score,delinquency_flag,complaint_count_12m,nrv_12m,holds_3p_insurance,holds_wealth_product,has_real_feedback,feedback_channel,feedback_text,feedback_sentiment,feedback_signal,feedback_date,is_fd_base,is_eligible,cross_sell_flag,cross_sell_product,propensity_score
CUST-101670,61,M,Married,Tier-1,Salaried,Pre-Retiree,1359700,184,Classic,922200,2,24,303200,164700,141500,0,5,4,0,0,1,4277100,70,58,511000,557900,4.78,0.99,675,0,0,332300,0,0,0,,,,,,0,0,0,,0.01
CUST-101671,44,F,Married,Tier-1,Self-Employed,Peak-Earner,1042800,156,Classic,13963500,4,60,0,2154400,1749800,1,5,5,0,0,0,0,285,120,725800,2658300,20.42,0.699,857,0,0,4879300,1,1,0,,,,,,1,0,0,,0.01
CUST-101672,45,M,Married,Tier-3,Professional,Peak-Earner,685800,76,Classic,3122200,3,18,145600,441400,278700,1,6,5,0,0,1,4619500,255,143,2113900,1613300,17.89,0.61,770,0,0,1072800,0,0,0,,,,,,1,1,0,,0.4607
CUST-101673,33,M,Married,Tier-2,Salaried,Family-Builder,1178200,29,Imperia,12337900,3,18,132200,2027300,1697400,1,7,6,1,435400,1,3266200,485,328,3296600,2088500,33.22,0.708,763,0,0,4519300,0,1,0,,,,,,1,0,0,,0.01
CUST-101674,51,M,Single,Tier-3,Professional,Peak-Earner,1334000,136,Preferred,375900,1,18,0,64900,58000,0,4,3,1,260100,1,3189400,120,83,1029000,1173700,10.51,0.841,735,0,1,225500,0,1,0,,,,,,0,0,0,,0.01
CUST-101675,23,F,Single,Tier-1,Business,Young-Earner,1978300,225,Preferred,12908200,4,24,52900,2016600,2002700,1,7,7,1,970100,0,0,196,126,1280600,2137600,16.92,0.489,728,0,0,4861300,0,0,0,,,,,,1,1,0,,0.508
CUST-101676,44,M,Single,Tier-1,Business,Peak-Earner,1211400,71,Classic,3875800,2,24,428300,534100,567200,1,5,4,0,0,1,4180300,278,218,1962400,2592500,20.56,0.99,797,0,2,1325600,0,0,0,,,,,,1,1,0,,0.484
CUST-101677,51,F,Married,Tier-1,Salaried,Peak-Earner,1398100,41,Imperia,759600,2,24,161400,326600,206100,0,4,4,0,0,0,0,194,91,1295000,1683600,16.11,0.638,737,0,1,359700,0,0,0,,,,,,0,0,0,,0.01
CUST-101678,54,F,Married,Tier-2,Self-Employed,Pre-Retiree,555700,187,Imperia,728200,2,36,0,311700,306900,0,3,3,0,0,0,0,165,80,779500,1663000,13.56,0.433,774,0,0,344200,1,0,0,,,,,,0,0,0,,0.01
CUST-101679,38,M,Married,Tier-2,Salaried,Family-Builder,873400,22,Preferred,2781800,3,36,0,614200,396300,1,4,4,0,0,0,0,140,64,1415000,624100,11.93,0.968,703,0,0,1055300,1,0,0,,,,,,1,0,0,,0.01
CUST-101680,57,F,Married,Tier-1,Business,Pre-Retiree,1759600,185,Classic,8092900,3,60,0,1316500,1407700,1,4,4,0,0,0,0,217,163,2223500,3584100,19.93,0.647,718,0,0,2858400,0,0,0,,,,,,1,1,0,,0.7395
CUST-101681,36,M,Married,Tier-3,Business,Family-Builder,1154400,158,Classic,960400,2,24,246900,440600,349400,0,4,4,0,0,0,0,359,211,3280100,3958900,30.45,0.725,751,0,0,467200,0,0,0,,,,,,0,0,0,,0.01
CUST-101682,44,M,Married,Tier-2,Professional,Peak-Earner,1463700,18,Classic,292900,2,60,0,8000,7700,0,3,3,0,0,0,0,194,78,1529500,965800,19.77,0.99,815,0,0,85600,1,1,0,,,,,,0,0,0,,0.01
CUST-101683,52,M,Married,Tier-1,Salaried,Peak-Earner,2320400,108,Preferred,1695600,2,60,0,430300,271300,1,3,3,0,0,0,0,258,203,1308200,5120200,21.6,0.408,700,0,0,668400,0,0,0,,,,,,1,1,0,,0.3627
CUST-101684,25,F,Married,Tier-1,Professional,Young-Earner,1477900,120,Preferred,5926900,4,60,0,874400,640200,1,6,6,1,2085900,0,0,363,160,1662500,2604400,26.02,0.99,859,0,0,2783100,0,0,0,,,,,,1,1,0,,0.5424
CUST-101685,41,M,Married,Tier-3,Professional,Family-Builder,592900,121,Preferred,6023300,4,60,422700,996700,789100,1,7,6,0,0,1,977600,218,76,2356000,1164400,20.14,0.904,731,0,0,2135000,1,0,0,,,,,,1,0,0,,0.01
CUST-101686,38,F,Married,Tier-1,Salaried,Family-Builder,1259000,120,Preferred,6062000,3,36,0,799900,542900,1,4,4,0,0,0,0,91,55,707300,406100,10.01,0.437,672,0,0,2057300,0,0,0,,,,,,1,1,0,,0.694
CUST-101687,56,M,Married,Tier-1,Professional,Pre-Retiree,1161000,154,Preferred,1256600,1,12,195900,174900,171200,1,3,3,0,0,0,0,267,122,759300,1919900,24.6,0.96,876,0,2,430600,0,0,1,InboundCall,Wanted to know how to generate regular income after retiring next year.,positive,retirement_intent,2026-02-22,1,1,0,,0.7635
CUST-101688,31,F,Single,Tier-1,Professional,Young-Earner,1157200,77,Classic,57900,2,24,439100,187600,208700,0,4,4,0,0,0,0,257,136,2643600,2847100,26.91,0.954,763,0,0,100600,0,0,0,,,,,,0,0,0,,0.01
CUST-101689,37,F,Married,Tier-2,Salaried,Family-Builder,428500,181,Classic,4622300,2,18,0,611700,607400,1,5,4,1,1690400,1,1764200,224,158,2279100,1503300,15.99,0.678,678,0,0,2161100,0,1,0,,,,,,1,0,0,,0.01
CUST-101690,54,F,Married,Tier-3,Self-Employed,Pre-Retiree,1146700,219,Preferred,9219500,3,36,0,1441500,1157000,1,4,4,0,0,0,0,246,94,2424400,2112200,18.11,0.6,788,0,0,3230100,0,0,0,,,,,,1,1,0,,0.7534
CUST-101691,36,M,Married,Tier-1,Business,Family-Builder,1198900,37,Classic,5311500,4,60,351800,788900,870000,1,6,6,0,0,0,0,436,321,2292500,7912200,31.12,0.329,809,0,0,1842200,0,0,1,VOC,Mentioned during the call that FD returns no longer beat inflation.,neutral,yield_fatigue,2025-09-12,1,1,0,,0.862
CUST-101692,32,M,Married,Tier-1,Professional,Family-Builder,2030200,218,Preferred,4962900,3,24,0,765200,630700,1,4,4,0,0,0,0,215,114,1415500,2559800,18.86,0.603,765,0,0,1734000,0,0,0,,,,,,1,1,0,,0.5751
CUST-101693,27,M,Single,Tier-3,Professional,Young-Earner,644200,28,Classic,12504500,4,60,343400,2025200,2209200,1,7,7,1,349500,0,0,256,147,2165000,847600,24.36,0.513,745,0,0,4534900,0,0,1,InboundCall,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2025-10-15,1,1,0,,0.7528
CUST-101694,47,F,Married,Tier-3,Professional,Peak-Earner,300000,212,Preferred,5720000,4,60,434400,776900,450300,1,8,7,1,2353300,1,579900,226,134,998700,2801700,16.31,0.627,831,0,1,2774900,0,0,0,,,,,,1,1,0,,0.6129
CUST-101695,58,M,Married,Tier-1,Self-Employed,Pre-Retiree,630700,169,Imperia,51700,1,36,151500,36400,41700,0,3,3,0,0,0,0,233,120,949900,2216100,25.59,0.878,661,0,0,30900,1,0,0,,,,,,0,0,0,,0.01
CUST-101696,55,F,Married,Tier-3,Business,Pre-Retiree,587800,173,Classic,4083600,3,18,42100,1014600,801900,1,6,6,1,435600,0,0,301,227,1160400,5528200,25.31,0.99,767,0,0,1752400,1,0,0,,,,,,1,0,0,,0.01
CUST-101697,23,F,Married,Tier-1,Self-Employed,Young-Earner,2040000,86,Preferred,880400,2,18,276500,426200,397700,0,6,5,1,760300,1,2759600,395,280,2810000,6269500,27.55,0.638,694,0,0,704400,0,0,0,,,,,,0,0,0,,0.01
CUST-101698,23,M,Single,Tier-1,Professional,Young-Earner,2442500,224,Preferred,6176700,3,24,0,1113000,1259300,1,5,4,0,0,1,2970200,34,17,196700,285900,3.2,0.596,708,0,0,2230300,0,0,0,,,,,,1,1,0,,0.5943
CUST-101699,44,F,Single,Tier-2,Salaried,Peak-Earner,1290800,118,Classic,5591300,4,60,399500,1007500,1095300,1,6,6,0,0,0,0,150,98,1348100,1471500,12.15,0.711,779,0,0,2018900,0,1,0,,,,,,1,0,0,,0.01
CUST-101700,33,M,Married,Tier-1,Business,Family-Builder,1843500,213,Preferred,13685600,4,18,0,2191300,1499300,1,6,5,0,0,1,1187800,138,111,664000,1387700,14.99,0.833,745,0,0,4818100,0,1,0,,,,,,1,0,0,,0.01
CUST-101701,42,F,Married,Tier-2,Professional,Peak-Earner,1251900,109,Classic,4663500,2,24,217900,693600,422600,1,4,4,0,0,0,0,299,186,2397000,2108900,23.85,0.521,757,0,0,1617900,0,0,0,,,,,,1,1,0,,0.5799
CUST-101702,45,M,Married,Tier-3,Self-Employed,Peak-Earner,1103900,56,Imperia,504200,1,12,26000,347000,267900,0,5,4,1,457100,1,2332300,290,169,2540400,1961600,23.49,0.741,792,0,0,457300,0,0,0,,,,,,0,0,0,,0.01
CUST-101703,42,F,Married,Tier-1,Self-Employed,Peak-Earner,895000,219,Preferred,1160700,1,36,0,140800,83600,1,3,3,1,2234700,0,0,233,98,797200,1131300,15.77,0.6,704,0,0,1170500,0,0,0,,,,,,1,1,0,,0.4516
CUST-101704,42,F,Married,Tier-1,Business,Peak-Earner,1169900,12,Classic,11965100,4,24,246400,1945600,1577200,1,6,6,0,0,0,0,353,269,912700,3516200,28.39,0.855,874,0,0,4225700,0,0,0,,,,,,1,1,0,,0.8473
CUST-101705,49,M,Married,Tier-3,Professional,Peak-Earner,1116900,233,Preferred,704700,1,36,90700,53500,46000,0,3,3,0,0,0,0,127,65,1135300,1449800,11.3,0.518,721,0,0,221400,0,0,0,,,,,,0,0,0,,0.01
CUST-101706,55,M,Single,Tier-2,Business,Pre-Retiree,954200,63,Classic,410500,2,18,276700,8000,7800,0,4,4,0,0,0,0,268,222,2031500,1926800,27.42,0.9,735,0,0,118500,0,0,0,,,,,,0,0,0,,0.01
CUST-101707,45,M,Married,Tier-1,Professional,Peak-Earner,983800,89,Preferred,353200,2,60,0,8000,6000,0,4,3,0,0,1,564300,79,64,649400,507600,5.43,0.685,819,0,1,102500,0,0,1,Outbound,Customer enquired about family health cover during branch visit; asked for premium comparison.,positive,protection_intent,2026-02-21,0,0,0,,0.01
CUST-101708,28,M,Married,Tier-3,Professional,Young-Earner,1135600,129,Preferred,366900,1,24,416200,11800,10000,0,5,4,1,491500,1,2880200,216,132,2334900,2926400,24.08,0.635,733,0,0,280100,1,0,0,,,,,,0,0,0,,0.01
CUST-101709,43,M,Married,Tier-3,Business,Peak-Earner,1965100,238,Classic,652700,2,36,270800,471100,267600,0,4,4,0,0,0,0,148,110,687600,1073200,14.13,0.578,732,0,0,394800,0,1,0,,,,,,0,0,0,,0.01
CUST-101710,23,M,Single,Tier-2,Salaried,Young-Earner,901700,102,Classic,6250800,4,36,131000,641400,374400,1,6,6,0,0,0,0,161,58,443800,1013200,12.04,0.825,599,1,0,2038900,0,0,0,,,,,,1,0,0,,0.01
CUST-101711,63,M,Married,Tier-1,Retired,Retiree,1769800,78,Classic,585300,2,12,0,208000,205900,0,3,3,0,0,0,0,207,115,1122800,2160700,14.54,0.758,739,0,0,257500,0,0,0,,,,,,0,0,0,,0.01
CUST-101712,42,F,Married,Tier-1,Professional,Peak-Earner,1028200,140,Classic,301400,2,36,396600,15900,17300,0,4,4,0,0,0,0,250,164,1541800,4044200,20.66,0.686,753,0,2,91500,0,0,0,,,,,,0,0,0,,0.01
CUST-101713,42,F,Married,Tier-1,Business,Peak-Earner,852600,101,Classic,256800,1,12,183000,172300,127000,0,4,4,1,1145300,0,0,298,169,1459200,1425200,21.5,0.641,748,0,0,550300,0,0,0,,,,,,0,0,0,,0.01
CUST-101714,36,F,Married,Tier-1,Salaried,Family-Builder,1306000,16,Classic,4318300,2,24,0,832900,759900,1,3,3,0,0,0,0,148,94,779000,1356600,12.48,0.482,836,0,0,1583900,0,0,0,,,,,,1,1,0,,0.7424
CUST-101715,23,F,Married,Tier-1,Business,Young-Earner,1438900,33,Preferred,680700,2,18,0,292400,183400,0,4,3,0,0,1,3889100,141,88,820000,2186500,14.82,0.797,805,0,0,322200,0,0,0,,,,,,0,0,0,,0.01
CUST-101716,54,F,Married,Tier-3,Business,Pre-Retiree,433300,136,Preferred,172000,1,24,35300,133200,153100,0,4,4,1,1516800,0,0,29,18,254900,418900,3,0.813,723,0,2,639000,0,0,0,,,,,,0,0,0,,0.01
CUST-101717,50,M,Married,Tier-2,Salaried,Peak-Earner,1119200,219,Preferred,743600,1,60,0,8000,9100,0,2,2,0,0,0,0,421,263,2539300,5580900,28.45,0.858,723,0,0,211800,0,1,0,,,,,,0,0,0,,0.01
CUST-101718,70,M,Married,Tier-1,Retired,Retiree,1472200,155,Preferred,1783400,1,24,239600,245000,186600,1,4,4,1,546900,0,0,53,42,459500,275400,5.12,0.677,760,0,0,801000,0,1,0,,,,,,1,0,0,,0.01
CUST-101719,35,M,Married,Tier-1,Salaried,Family-Builder,718300,35,Classic,3855300,3,12,0,597200,353100,1,4,4,0,0,0,0,238,162,1913300,3967100,16.39,0.723,696,0,0,1348200,0,0,0,,,,,,1,1,0,,0.6423
CUST-101720,48,M,Married,Tier-1,Professional,Peak-Earner,432800,223,Imperia,101600,1,12,347500,8000,7300,0,4,4,1,1519100,0,0,300,194,2005500,4077600,20.81,0.933,837,0,0,563700,0,0,0,,,,,,0,0,0,,0.01
CUST-101721,46,M,Married,Tier-2,Salaried,Peak-Earner,1583600,82,Imperia,369700,1,18,236200,8000,6000,0,3,3,0,0,0,0,232,146,1812200,1696600,23.92,0.784,788,0,0,107100,1,0,0,,,,,,0,0,0,,0.01
CUST-101722,51,M,Single,Tier-1,Business,Peak-Earner,1794000,21,Classic,2178100,2,36,220900,394200,222600,1,4,4,0,0,0,0,331,262,2465000,3745500,26.14,0.683,837,0,1,787300,0,0,1,Outbound,Asked whether the bank offers a guaranteed pension scheme.,positive,retirement_intent,2026-03-07,1,1,0,,0.6368
CUST-101723,23,M,Single,Tier-1,Business,Young-Earner,1424400,116,Classic,114700,2,36,0,8000,8000,0,4,3,0,0,1,2187400,36,14,284700,172100,3.66,0.507,809,0,0,35700,0,0,0,,,,,,0,0,0,,0.01
CUST-101724,44,F,Married,Tier-1,Self-Employed,Peak-Earner,1502100,238,Preferred,3772300,3,24,251000,836300,798000,1,5,5,0,0,0,0,251,149,2115700,2877400,25.82,0.681,792,0,0,1432600,0,1,0,,,,,,1,0,0,,0.01
CUST-101725,42,M,Married,Tier-2,Self-Employed,Peak-Earner,846800,145,Classic,843700,2,12,0,127800,87100,0,5,4,1,603000,1,3168800,151,103,946300,1359400,14.86,0.677,698,0,0,504800,0,0,0,,,,,,0,0,0,,0.01
CUST-101726,41,F,Married,Tier-1,Professional,Family-Builder,2561400,28,Classic,590500,2,60,0,292000,311400,0,3,3,0,0,0,0,193,103,2084800,2483100,13.65,0.99,825,0,0,296700,1,0,0,,,,,,0,0,0,,0.01
CUST-101727,44,F,Married,Tier-2,Self-Employed,Peak-Earner,1074800,43,Preferred,1034400,1,18,363200,234000,224000,1,3,3,0,0,0,0,314,112,817000,528200,28.42,0.597,804,0,0,394900,0,0,0,,,,,,1,1,0,,0.5209
CUST-101728,28,F,Single,Tier-1,Business,Young-Earner,1237800,87,Classic,256500,1,60,0,43200,29200,0,2,2,0,0,0,0,224,135,2239400,2181100,19.59,0.591,839,0,0,91300,0,0,0,,,,,,0,0,0,,0.01
CUST-101729,44,F,Married,Tier-2,Self-Employed,Peak-Earner,1121100,106,Preferred,578400,1,60,375100,183300,163400,0,4,4,1,1818300,0,0,174,143,934800,1326500,16.28,0.958,698,0,0,880800,1,0,0,,,,,,0,0,0,,0.01
CUST-101730,55,M,Married,Tier-3,Business,Pre-Retiree,1456600,41,Preferred,1805600,1,36,0,95300,77500,1,3,2,0,0,1,4879500,121,63,814800,1438300,13.16,0.858,821,0,0,548500,0,0,1,Outbound,Called to update registered mobile number.,neutral,neutral,2025-08-07,1,1,0,,0.6353
CUST-101731,39,M,Married,Tier-1,Professional,Family-Builder,2183600,87,Preferred,3486900,3,60,326200,412700,230300,1,5,5,0,0,0,0,187,134,677000,1503200,14.79,0.927,755,0,0,1162000,1,0,0,,,,,,1,0,0,,0.01
CUST-101732,43,M,Married,Tier-3,Business,Peak-Earner,924200,194,Preferred,5389400,3,12,423500,974100,601200,1,5,5,0,0,0,0,361,265,1779800,2349100,28.12,0.99,760,0,2,1947400,1,0,1,Outbound,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2025-08-26,1,0,0,,0.01
CUST-101733,23,F,Single,Tier-3,Professional,Young-Earner,335100,21,Preferred,2984100,2,12,0,208900,194400,1,3,3,0,0,0,0,259,185,2669800,4154200,28.15,0.799,861,0,0,929600,0,0,1,InboundCall,Routine balance enquiry over the call centre; no product interest expressed.,neutral,neutral,2025-10-15,1,1,0,,0.601
CUST-101734,35,F,Married,Tier-2,Professional,Family-Builder,691100,170,Classic,123200,1,18,0,68100,77200,0,3,2,0,0,1,3393500,363,300,2310500,6416000,27.92,0.99,753,0,0,65100,1,0,0,,,,,,0,0,0,,0.01
CUST-101735,47,F,Married,Tier-1,Business,Peak-Earner,1644700,84,Preferred,131600,2,36,393500,8000,7800,0,5,5,1,1636300,0,0,243,95,1963500,2332100,23.13,0.99,794,0,0,613200,0,0,0,,,,,,0,0,0,,0.01
CUST-101736,51,F,Married,Tier-1,Professional,Peak-Earner,2739900,210,Classic,1917700,1,24,0,159500,91000,1,3,2,0,0,1,194100,164,68,428200,1439300,12.07,0.476,718,0,0,608700,0,0,0,,,,,,1,1,0,,0.4453
CUST-101737,33,F,Married,Tier-1,Professional,Family-Builder,1589000,114,Preferred,499400,1,12,364000,8000,6500,0,4,3,0,0,1,3812800,98,63,379600,1125300,9.35,0.99,794,0,0,143400,1,0,0,,,,,,0,0,0,,0.01
CUST-101738,44,M,Married,Tier-1,Salaried,Peak-Earner,1489000,74,Classic,2472900,2,24,70600,292900,298200,1,5,4,0,0,1,4453500,344,158,3104000,1300200,35.65,0.527,814,0,0,824200,0,1,0,,,,,,1,0,0,,0.01
CUST-101739,32,M,Married,Tier-1,Self-Employed,Family-Builder,704900,13,Classic,777100,1,24,339800,8000,7100,0,4,4,1,481300,0,0,124,54,1339600,964900,11.34,0.759,769,0,0,389600,0,0,1,Complaint,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2026-03-05,0,0,0,,0.01
CUST-101740,38,M,Married,Tier-1,Professional,Family-Builder,1787900,94,Preferred,4626500,3,60,0,647200,388100,1,5,5,1,1766000,0,0,118,100,303700,499300,10.23,0.95,786,0,0,2204800,0,0,0,,,,,,1,1,0,,0.75
CUST-101741,44,M,Married,Tier-3,Self-Employed,Peak-Earner,588000,164,Classic,5267700,4,12,0,639400,670300,1,6,6,1,1612900,0,0,158,74,1601100,456400,11.48,0.766,753,0,0,2327200,0,0,0,,,,,,1,1,0,,0.623
CUST-101742,63,M,Married,Tier-3,Retired,Retiree,829400,62,Classic,1204600,1,36,270500,8000,6000,1,3,3,0,0,0,0,147,97,523400,1578500,15.1,0.699,900,0,0,340900,0,0,0,,,,,,1,1,0,,0.3535
CUST-101743,30,M,Married,Tier-2,Salaried,Young-Earner,585900,25,Classic,418400,1,12,0,8000,6600,0,3,3,1,1895800,0,0,199,83,1045800,1868600,21.36,0.785,782,0,1,784300,0,0,0,,,,,,0,0,0,,0.01
CUST-101744,47,F,Married,Tier-1,Professional,Peak-Earner,2110100,89,Classic,4702900,2,12,146400,746200,575200,1,5,4,0,0,1,1163300,180,70,1233700,1141600,18.22,0.341,729,0,0,1652600,1,0,0,,,,,,1,0,0,,0.01
CUST-101745,32,M,Married,Tier-1,Professional,Family-Builder,1722500,61,Classic,111900,2,60,354900,8000,6000,0,5,4,0,0,1,2151700,163,60,1353500,904600,12.9,0.428,775,0,0,34900,0,0,0,,,,,,0,0,0,,0.01
CUST-101746,63,M,Married,Tier-3,Retired,Retiree,689100,174,Classic,4574500,2,24,258800,768100,755600,1,4,4,0,0,0,0,229,178,2281700,2382600,19.55,0.848,736,0,0,1626500,0,0,0,,,,,,1,1,0,,0.6104
CUST-101747,40,F,Single,Tier-2,Professional,Family-Builder,698800,71,Imperia,968400,1,24,42200,573700,641000,0,4,3,0,0,1,622000,367,292,1000400,4312700,27.46,0.876,732,0,0,529300,0,1,0,,,,,,0,0,0,,0.01
CUST-101748,35,F,Married,Tier-1,Business,Family-Builder,1682700,94,Classic,3886000,2,60,240700,382500,251600,1,4,4,0,0,0,0,428,158,1337400,1072800,29.65,0.806,672,0,0,1260200,0,0,0,,,,,,1,1,0,,0.5386
CUST-101749,62,M,Married,Tier-1,Retired,Retiree,611800,12,Classic,2454200,3,18,0,802500,456800,1,6,5,1,2328400,1,1091600,187,92,686700,787400,13.1,0.578,806,0,0,1863200,0,0,1,VOC,Called to update registered mobile number.,neutral,neutral,2026-01-16,1,1,0,,0.3238
CUST-101750,33,F,Married,Tier-1,Professional,Family-Builder,1641500,150,Classic,4058200,3,60,448800,1045400,1167800,1,6,5,0,0,1,286600,299,129,3098800,1534700,21.36,0.921,716,0,0,1606700,0,0,0,,,,,,1,1,0,,0.7002
CUST-101751,43,M,Married,Tier-3,Salaried,Peak-Earner,982000,194,Preferred,1271800,1,12,364500,316900,236600,1,3,3,0,0,0,0,259,154,1565300,2734100,20.42,0.752,766,0,0,498700,0,0,0,,,,,,1,1,0,,0.4985
CUST-101752,54,M,Married,Tier-2,Self-Employed,Pre-Retiree,1022400,200,Classic,1110900,2,12,416100,137000,145100,1,5,4,0,0,1,845000,195,158,488000,3643000,21.1,0.453,768,0,0,372700,0,0,0,,,,,,1,1,0,,0.4627
CUST-101753,55,F,Married,Tier-1,Business,Pre-Retiree,1699700,35,Preferred,4104500,2,60,0,787700,614400,1,4,4,1,1630400,0,0,209,82,880400,1672500,18.0,0.99,698,0,0,2074400,1,1,0,,,,,,1,0,0,,0.01
CUST-101754,37,M,Married,Tier-1,Business,Family-Builder,1934600,178,Classic,1616600,1,36,0,351000,199800,1,2,2,0,0,0,0,200,143,1852400,1217200,20.51,0.712,864,0,0,610600,0,0,0,,,,,,1,1,0,,0.6197
CUST-101755,45,M,Single,Tier-1,Salaried,Peak-Earner,1375400,159,Preferred,2515700,3,18,186600,362100,203300,1,5,5,0,0,0,0,386,204,1103900,3234800,30.13,0.99,845,0,0,867300,0,1,0,,,,,,1,0,0,,0.01
CUST-101756,38,M,Married,Tier-1,Business,Family-Builder,1296000,96,Classic,110200,2,36,0,84600,68900,0,3,3,0,0,0,0,276,124,2837200,2299600,21.97,0.577,788,0,0,68900,0,1,0,,,,,,0,0,0,,0.01
CUST-101757,25,M,Married,Tier-1,Professional,Young-Earner,1576500,169,Classic,456200,1,24,0,38100,28000,0,3,3,1,2246600,0,0,152,70,1161600,380900,13.0,0.771,744,0,1,931200,0,0,0,,,,,,0,0,0,,0.01
CUST-101758,29,F,Married,Tier-3,Salaried,Young-Earner,1141400,86,Classic,5880200,3,12,0,1221700,1201000,1,5,4,0,0,1,1122200,234,185,1018300,1056000,17.33,0.907,714,0,0,2196200,0,0,0,,,,,,1,1,0,,0.6111
CUST-101759,39,M,Married,Tier-3,Business,Family-Builder,757800,116,Preferred,715700,2,60,0,241400,148600,0,5,4,1,633900,1,1136500,283,136,1309600,3358400,19.76,0.685,726,0,1,530900,0,0,1,SMS,Enquired about tax-saving investment products before the financial year end.,positive,wealth_intent,2026-04-25,0,0,0,,0.01
CUST-101760,55,F,Married,Tier-2,Professional,Pre-Retiree,1289600,29,Preferred,6475800,3,12,0,1006600,1033800,1,5,4,0,0,1,4721500,126,75,784100,381000,10.93,0.775,710,0,0,2266200,0,0,0,,,,,,1,1,0,,0.6363
CUST-101761,48,F,Married,Tier-1,Business,Peak-Earner,1781400,105,Classic,1433200,1,18,3000,444400,462000,1,3,3,0,0,0,0,258,183,1734600,4060500,17.37,0.52,778,0,1,601300,1,0,0,,,,,,1,0,0,,0.01
CUST-101762,44,M,Married,Tier-2,Self-Employed,Peak-Earner,1415700,15,Classic,3507100,3,60,33600,410000,462200,1,6,6,1,139300,0,0,119,83,876500,1887800,7.97,0.643,824,0,0,1215200,0,0,0,,,,,,1,1,0,,0.5263
CUST-101763,47,F,Married,Tier-2,Salaried,Peak-Earner,1168400,231,Classic,10945800,4,24,371600,1576600,1412700,1,7,7,1,471200,0,0,133,72,698400,475600,13.68,0.779,733,0,0,3939200,0,0,0,,,,,,1,1,1,Mutual-Fund,0.7478
CUST-101764,58,F,Married,Tier-1,Salaried,Pre-Retiree,1167200,129,Imperia,794200,1,24,0,61800,66100,0,3,2,0,0,1,1873800,391,317,1858500,2178600,28.66,0.961,748,0,0,250200,0,0,0,,,,,,0,0,0,,0.01
CUST-101765,40,M,Married,Tier-1,Salaried,Family-Builder,1093100,193,Preferred,13223100,4,60,0,2136600,2178700,1,5,5,0,0,0,0,155,104,1005300,1959700,10.82,0.99,816,0,0,4663900,0,0,1,Outbound,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2026-01-15,1,1,1,Health-Insurance,0.9609
CUST-101766,69,F,Married,Tier-1,Retired,Retiree,1871600,122,Classic,2665100,3,18,0,335300,329500,1,5,5,1,1236800,0,0,188,123,1349700,829400,19.5,0.881,742,0,0,1330000,0,0,0,,,,,,1,1,0,,0.5404
CUST-101767,46,M,Married,Tier-1,Salaried,Peak-Earner,1648100,114,Classic,287800,2,60,0,354000,288200,0,4,4,1,879400,0,0,189,111,872100,2208000,20.22,0.818,774,0,1,547700,0,0,0,,,,,,0,0,0,,0.01
CUST-101768,32,M,Married,Tier-2,Salaried,Family-Builder,422600,44,Preferred,4456600,3,12,0,600200,532700,1,5,4,0,0,1,1216900,506,255,1778200,4985700,42.65,0.918,763,0,0,1517900,0,0,0,,,,,,1,1,0,,0.7921
CUST-101769,42,F,Married,Tier-3,Self-Employed,Peak-Earner,409000,117,Preferred,6392100,4,18,0,736000,488400,1,6,6,1,1162400,0,0,271,217,2960500,5631300,18.09,0.7,796,0,0,2527800,1,0,0,,,,,,1,0,0,,0.01
CUST-101770,50,F,Married,Tier-1,Salaried,Peak-Earner,2291400,231,Preferred,2547300,2,12,0,826600,613800,1,3,3,0,0,0,0,67,37,466900,178200,7.4,0.474,746,0,0,1085200,0,0,0,,,,,,1,1,0,,0.4804
CUST-101771,26,F,Married,Tier-2,Professional,Young-Earner,570200,201,Classic,2888700,2,12,0,394600,382100,1,4,3,0,0,1,140500,81,50,577400,842600,5.93,0.72,817,0,0,986400,1,0,0,,,,,,1,0,0,,0.01
CUST-101772,34,M,Married,Tier-3,Self-Employed,Family-Builder,1076400,135,Preferred,876000,2,60,0,358900,231900,0,5,4,1,705700,1,2654800,266,115,1361100,2256800,22.86,0.615,900,0,0,653800,0,0,0,,,,,,0,0,0,,0.01
CUST-101773,39,F,Married,Tier-3,Salaried,Family-Builder,860700,235,Classic,519500,1,60,148000,493700,482900,0,3,3,0,0,0,0,36,17,369800,88200,3,0.904,900,0,0,367600,1,0,0,,,,,,0,0,0,,0.01
CUST-101774,23,M,Single,Tier-1,Salaried,Young-Earner,388800,165,Classic,2843500,3,24,168300,426500,488700,1,6,5,0,0,1,2745200,69,38,717800,769900,7.23,0.916,806,0,0,988100,0,0,0,,,,,,1,1,0,,0.5544
